,c_1,c_2,c_3,c_4,c_5
30,4.334408283233643,2.756352424621582,-0.8731991052627563,-1.861717700958252,0.25548887252807617
31,-3.3650307655334473,-1.691051721572876,-0.3774704933166504,-1.5085248947143555,-1.7389460802078247
32,1.4859108924865723,2.662992477416992,1.7314739227294922,-1.7787199020385742,-0.9672107696533203
33,-4.872203826904297,-1.437900424003601,-1.9720962047576904,-4.560471534729004,-0.4105098247528076
34,0.7091860771179199,-0.5896792411804199,-3.5688939094543457,1.5955142974853516,1.6249198913574219
35,-0.4525284767150879,-0.6206744909286499,-1.5481202602386475,0.9620351791381836,-3.247464656829834
36,-0.5049729347229004,2.5030946731567383,5.24777889251709,0.9302377700805664,-2.3713505268096924
37,2.625556468963623,3.5910449028015137,-4.576983451843262,4.27440071105957,0.466480016708374
38,0.8861899375915527,-1.806689739227295,-2.1829404830932617,0.020160675048828125,1.9618759155273438
39,4.618980884552002,-2.2759742736816406,-1.126871943473816,0.08223676681518555,2.6973485946655273
40,6.2967448234558105,2.482962131500244,-0.11589717864990234,-1.6784634590148926,0.15431547164916992
41,-6.474431991577148,3.597609043121338,-0.2984166145324707,-0.24848556518554688,0.5128443241119385
42,-4.710098743438721,-1.4065254926681519,-2.346409797668457,0.12674856185913086,3.3658499717712402
43,4.971798419952393,-1.352839469909668,-0.3568382263183594,0.8465957641601562,2.2857437133789062
44,4.554772853851318,2.7852706909179688,-0.5120339393615723,0.7815437316894531,1.3893976211547852
45,0.3892202377319336,3.2894039154052734,-1.708680510520935,1.0917096138000488,2.08013916015625
46,-2.927048683166504,3.2931885719299316,0.11556816101074219,-0.8515219688415527,-1.0090627670288086
47,6.375308513641357,2.4881606101989746,-0.03685784339904785,-1.886178970336914,0.4972085952758789
48,1.1573987007141113,-2.0753300189971924,0.6583092212677002,0.690037727355957,-1.2551151514053345
49,4.5046067237854,-2.4330365657806396,0.12921714782714844,0.49077367782592773,1.839101791381836
50,-6.3775177001953125,-1.6701668500900269,0.2277308702468872,-3.801698684692383,0.14922857284545898
51,-3.1209006309509277,3.3326826095581055,0.2174990177154541,3.0368175506591797,-0.5635528564453125
52,-3.1948165893554688,-1.6456657648086548,-7.164486885070801,3.410634994506836,-2.1142892837524414
53,4.73295259475708,2.8277721405029297,-1.424010157585144,-0.02347564697265625,0.36119723320007324
54,4.186851978302002,-2.0502216815948486,-2.202308177947998,-2.3172807693481445,-0.9480931758880615
55,-2.9249801635742188,3.28834867477417,-0.7093721032142639,-1.5142178535461426,1.974024772644043
56,0.30479907989501953,-3.2895431518554688,1.567098617553711,-0.6500701904296875,0.9964132308959961
57,-1.5585031509399414,2.8766098022460938,2.637178421020508,0.9341888427734375,-0.16855144500732422
58,5.082834720611572,-1.3509047031402588,-0.42799901962280273,0.9458446502685547,1.8643674850463867
59,-4.219544410705566,3.123046398162842,1.840203046798706,1.0186781883239746,2.092503547668457
60,-4.19708251953125,-3.1403191089630127,4.731241226196289,3.473081350326538,-0.24519801139831543
61,-1.1716485023498535,-2.9371755123138428,-0.18521738052368164,0.3395066261291504,1.4173717498779297
62,0.6243996620178223,-0.04614818096160889,-0.4522549510002136,1.6550374031066895,2.001087188720703
63,-3.663184404373169,-1.9508590698242188,1.142549991607666,-1.2680959701538086,2.1151556968688965
64,-3.311861991882324,2.879718780517578,4.628847122192383,2.486881732940674,-1.0741298198699951
65,2.491117000579834,-3.335257053375244,0.21026527881622314,-2.090672016143799,0.2012948989868164
66,4.160294055938721,-2.248408794403076,-0.2691463232040405,1.8644332885742188,-0.08330726623535156
67,0.4674835205078125,3.293562412261963,-1.7540768384933472,1.1800875663757324,1.692514419555664
68,3.1376967430114746,-2.643918752670288,3.6382367610931396,-0.35426998138427734,-2.604001522064209
69,0.7522764205932617,-1.4644527435302734,2.9734203815460205,-0.3493962287902832,0.061784982681274414
71,2.1809916496276855,-2.363710880279541,1.3880975246429443,-1.8944697380065918,-0.8102779388427734
73,5.14980936050415,2.667147636413574,-0.5670671463012695,0.12233400344848633,2.1285505294799805
74,4.610255718231201,2.972461223602295,-1.6504218578338623,1.8860361576080322,-0.3753206729888916
75,-2.894227981567383,3.004910945892334,1.5645346641540527,-0.9618873596191406,0.3806028366088867
76,4.456374645233154,-2.439669609069824,0.15030288696289062,0.4121994972229004,2.1959900856018066
77,-5.997121810913086,-1.717803955078125,-5.630644798278809,-1.355062484741211,-2.8356568813323975
78,-6.84409236907959,-1.6561267375946045,-5.721796035766602,3.5751900672912598,-1.1444735527038574
79,-1.3603816032409668,-1.8852258920669556,1.6369104385375977,2.991194486618042,-3.535997152328491
80,-5.970101356506348,3.3684821128845215,0.6836080551147461,-1.2182531356811523,0.869680643081665
81,5.171894550323486,-1.4260913133621216,-0.3686189651489258,-0.7507219314575195,0.451169490814209
82,1.1427726745605469,-1.937392234802246,-1.1988383531570435,1.5475029945373535,2.7364983558654785
83,1.9020438194274902,-2.1608712673187256,0.3497965335845947,-1.1113405227661133,-1.9835691452026367
84,5.9822564125061035,-2.351317882537842,-1.6654168367385864,-1.0670108795166016,0.5370302200317383
85,4.5780930519104,-2.4293274879455566,0.0863652229309082,0.5772490501403809,1.4568328857421875
86,5.456178188323975,2.9278597831726074,-1.8994975090026855,0.3410525321960449,-0.58498215675354
87,-2.2198009490966797,3.1324820518493652,2.075183629989624,2.9272239208221436,-2.9092774391174316
88,2.660531520843506,-2.266111135482788,0.7224273681640625,-1.4208874702453613,-0.79884934425354
89,2.8073678016662598,-0.4954463243484497,-5.332080841064453,-0.18854713439941406,-0.4160141944885254
90,4.639095783233643,2.6536622047424316,0.10367608070373535,-1.5797295570373535,-0.6258013248443604
91,-7.155902862548828,-2.0429935455322266,-2.1545968055725098,2.0860888957977295,-2.086960792541504
92,3.0453028678894043,-0.05046987533569336,-1.8656104803085327,1.0330910682678223,2.74503231048584
93,5.058139324188232,2.4476518630981445,0.9773867130279541,-0.698939323425293,1.2385311126708984
94,2.4625887870788574,-2.393669366836548,-4.722282409667969,5.233628273010254,-0.24404001235961914
95,-3.9209024906158447,-1.7205909490585327,0.22519254684448242,-0.11147022247314453,0.07018661499023438
96,0.2038102149963379,2.7295727729797363,1.9254214763641357,1.4386310577392578,2.163985252380371
97,2.288565158843994,2.590007781982422,1.8595943450927734,-1.177138328552246,-0.6690182685852051
98,-6.235387325286865,-1.4613611698150635,-0.5919667482376099,-3.6394195556640625,-0.9746789932250977
99,0.7192587852478027,-3.2221760749816895,1.4205241203308105,-0.8940649032592773,-1.7405729293823242
100,-3.3980462551116943,2.7559118270874023,3.966421365737915,-3.2143430709838867,-1.8845417499542236
101,-6.795837879180908,-2.5549862384796143,-0.05827927589416504,-0.9630208015441895,1.6563873291015625
102,-1.8325467109680176,-2.4030046463012695,3.2183802127838135,0.5884580612182617,3.8673181533813477
103,-6.198166370391846,-2.649679660797119,0.5588889122009277,-1.1562309265136719,0.6884839534759521
104,3.4302544593811035,2.685940742492676,0.49505138397216797,0.35240697860717773,0.9922657012939453
105,0.17110109329223633,-3.328705310821533,1.3032886981964111,-2.1172285079956055,1.6139798164367676
106,3.4410204887390137,-1.1476078033447266,0.7442655563354492,1.7653489112854004,-3.8461880683898926
107,2.6576380729675293,2.572744369506836,1.332547903060913,-0.4687314033508301,2.513875961303711
108,0.6119146347045898,-1.0443577766418457,1.6176886558532715,1.492739200592041,-3.1742608547210693
109,-6.692548751831055,3.469176769256592,0.06646883487701416,-3.385993003845215,0.9604086875915527
110,-6.707207679748535,3.7776060104370117,-1.447590947151184,-3.038008689880371,-0.6042838096618652
111,5.070693492889404,2.789830207824707,0.35104572772979736,1.9049372673034668,-1.5016422271728516
112,-4.540310859680176,-2.3874852657318115,-1.5869872570037842,1.0037245750427246,-1.346888780593872
113,-1.758796215057373,3.2879691123962402,-0.9560661315917969,-0.26209306716918945,-0.024001598358154297
114,0.5337252616882324,-3.1055731773376465,0.5750377178192139,-2.862834930419922,-2.0083823204040527
115,-0.6723017692565918,-2.9350790977478027,0.7253916263580322,1.7841801643371582,-1.1583099365234375
116,3.997490406036377,2.6183266639709473,-0.0069484710693359375,-0.08837556838989258,1.7726812362670898
117,2.521859645843506,2.68900203704834,0.5161502361297607,-0.7270336151123047,1.6896514892578125
118,1.3173298835754395,2.848632335662842,1.4345228672027588,0.29569482803344727,0.09300756454467773
119,-7.264586448669434,-2.338947296142578,-0.9991409778594971,-0.15032529830932617,1.1120548248291016
120,0.6174087524414062,-3.1641831398010254,0.36298811435699463,-0.41542482376098633,1.6649580001831055
121,1.1467056274414062,3.345888614654541,-2.3859033584594727,2.912824869155884,0.617584228515625
122,-4.479070663452148,3.883084297180176,-3.394038677215576,1.4728965759277344,1.7434749603271484
123,-2.128089427947998,-2.272718906402588,3.199594259262085,-0.6481094360351562,1.1887149810791016
124,-2.8966619968414307,3.416349411010742,-0.32850050926208496,-0.005251407623291016,-0.43363428115844727
125,-4.412266731262207,-3.1666808128356934,2.3607401847839355,-1.302241325378418,3.0223793983459473
126,-0.8583922386169434,-3.257490873336792,3.6678078174591064,2.5997393131256104,-0.8302135467529297
127,-6.0271782875061035,3.4873299598693848,-0.5704033970832825,-2.6255550384521484,-1.0500268936157227
128,-1.456644058227539,-1.849365472793579,-0.9253432750701904,1.2561349868774414,3.716071605682373
129,3.2257590293884277,3.250178337097168,-1.1960119009017944,3.653397560119629,-2.856879711151123
130,-2.249983787536621,-3.241542100906372,1.9821019172668457,-0.4745292663574219,2.559931755065918
131,-6.066932678222656,-2.4021146297454834,-1.1348472833633423,1.9933960437774658,1.526421070098877
132,4.477156162261963,3.00648832321167,-0.3219822645187378,2.224841594696045,-2.747159481048584
133,5.019566059112549,2.564772605895996,0.09695649147033691,-0.8629560470581055,0.007091999053955078
134,-1.544614315032959,-2.7003180980682373,-1.3249728679656982,-1.5234260559082031,-2.3149704933166504
135,-2.824725389480591,-3.038161039352417,1.6181154251098633,-1.6076836585998535,0.4397745132446289
136,-4.245059967041016,2.7329201698303223,4.162378311157227,-3.35665225982666,0.7460641860961914
137,0.6376113891601562,-1.515501856803894,-4.199052810668945,0.3494081497192383,2.137516498565674
138,1.9925942420959473,0.782362699508667,0.8877222537994385,-1.5309748649597168,-1.2583459615707397
139,-2.143815517425537,3.3815250396728516,-1.141960859298706,0.6503171920776367,0.6428587436676025
140,0.7861371040344238,3.1579413414001465,-1.793469786643982,0.8732843399047852,2.144327163696289
141,4.243851184844971,2.7623977661132812,-0.8899198770523071,-1.7853751182556152,0.8061232566833496
142,6.482382297515869,-1.5228873491287231,-0.02037668228149414,-1.2633709907531738,0.5332963466644287
143,-0.7511324882507324,-1.1075718402862549,0.24993717670440674,-0.30054378509521484,3.163546085357666
144,1.9245753288269043,-3.514132022857666,1.766723394393921,-0.1637873649597168,2.55806827545166
145,1.934943675994873,-1.8098448514938354,-1.8636982440948486,-2.067920207977295,-2.606355905532837
146,-6.579002857208252,-1.9934214353561401,-3.5766348838806152,0.22938299179077148,0.8744301795959473
147,-3.342656373977661,2.678534984588623,5.754383087158203,2.8241164684295654,-0.6279149055480957
148,2.213040828704834,2.4777965545654297,4.068192481994629,0.2835049629211426,-1.1824272871017456
149,-0.7911090850830078,3.414498805999756,-1.9576038122177124,1.8187751770019531,0.816131591796875
150,-0.9349250793457031,-2.5975732803344727,-0.5479637980461121,5.38327169418335,-3.0888733863830566
151,3.1002726554870605,1.1801140308380127,-3.1942498683929443,2.3759357929229736,0.7806692123413086
152,3.5670294761657715,-1.7631280422210693,-3.7629525661468506,-2.2369375228881836,-1.0462045669555664
153,2.266798496246338,-2.363316774368286,0.6904456615447998,-0.33794212341308594,2.3241968154907227
154,2.4165539741516113,2.7036919593811035,1.0818989276885986,0.8400778770446777,2.0558547973632812
155,-2.949219226837158,2.802542209625244,5.346026420593262,3.3736159801483154,-2.270726442337036
156,-2.3581061363220215,-3.153777599334717,2.75091290473938,-0.033162593841552734,0.44608259201049805
157,-4.918273448944092,-2.8051047325134277,2.6507904529571533,4.553284645080566,-1.787268877029419
158,-6.8762431144714355,-2.3965673446655273,-0.563358724117279,0.3278946876525879,0.3879671096801758
159,2.696171283721924,3.119128704071045,-2.3031182289123535,1.3364300727844238,1.196394443511963
160,2.6913504600524902,2.891883373260498,-0.028760313987731934,3.2897863388061523,1.291919231414795
161,-0.5429434776306152,3.1851043701171875,-0.7295055985450745,-2.997847557067871,-0.08217287063598633
162,-2.6366028785705566,3.2625112533569336,-0.6994253993034363,2.203432083129883,1.5789051055908203
163,-6.142681121826172,3.632537841796875,-1.4516971111297607,0.17338275909423828,2.1357455253601074
164,-5.4881205558776855,3.2216763496398926,1.804323434829712,-0.06884908676147461,-0.07837820053100586
165,-3.536163806915283,-1.150613784790039,-4.637771129608154,-4.052891731262207,-0.5418529510498047
166,-6.269425392150879,-2.5070242881774902,-0.5114239454269409,-2.6825389862060547,1.2974157333374023
167,4.557758808135986,2.9806737899780273,-2.2284555435180664,1.1319475173950195,1.1087427139282227
168,4.377414226531982,2.756178855895996,0.03535008430480957,-1.480802059173584,-2.04337477684021
170,3.436948299407959,-2.5521867275238037,2.959317922592163,0.23239994049072266,-2.5267820358276367
171,2.9091553688049316,3.074284076690674,-0.14232373237609863,1.3411521911621094,-0.4203763008117676
172,-4.59931755065918,-2.055434465408325,-3.5369863510131836,2.0854361057281494,-1.7361449003219604
173,2.7721877098083496,-3.2574727535247803,0.5447177886962891,-1.3739428520202637,-1.8019269704818726
174,3.1819729804992676,-2.255293130874634,0.722684383392334,-1.6341209411621094,-1.869824767112732
175,3.510450839996338,2.3971481323242188,3.5690524578094482,0.5803685188293457,-1.3131181001663208
176,4.53203821182251,-3.2079803943634033,0.776965856552124,2.3801839351654053,-3.902100086212158
177,-3.708347797393799,3.2761473655700684,-0.07687175273895264,0.9522337913513184,0.7976694107055664
178,-6.2693376541137695,3.4436283111572266,-0.6956574320793152,0.24765300750732422,3.087639808654785
179,1.669013500213623,2.6697335243225098,1.7425849437713623,-1.8892416954040527,-1.0397193431854248
180,-1.7842202186584473,-2.407755136489868,-3.170233726501465,0.9379687309265137,-1.6040241718292236
181,-3.078145980834961,3.3438973426818848,0.5738422870635986,3.077148675918579,-1.8618237972259521
182,-5.944733142852783,3.305781841278076,1.2846348285675049,-0.2316913604736328,1.0172557830810547
183,-0.1611342430114746,2.6133432388305664,4.605799674987793,1.467085838317871,-1.765993595123291
185,-0.18337345123291016,-1.4106111526489258,-3.746847629547119,-0.8041796684265137,-2.5643630027770996
186,1.1397194862365723,-1.9051212072372437,0.28004956245422363,2.9085581302642822,-2.81874418258667
187,-5.395514965057373,3.5935750007629395,-1.736281156539917,-4.2632904052734375,-1.3587257862091064
188,-0.01653909683227539,-1.861282229423523,-0.2700808048248291,1.128462314605713,-1.8702349662780762
190,-2.9249725341796875,3.1180315017700195,1.5870361328125,1.8813223838806152,-0.7084174156188965
191,5.43789529800415,2.60410213470459,0.06763219833374023,0.9176478385925293,1.6653146743774414
192,-0.08746576309204102,3.5240015983581543,-4.024618148803711,0.9211311340332031,1.429819107055664
193,-4.741204261779785,2.906050205230713,3.3403255939483643,-1.3480796813964844,1.5683531761169434
194,-2.4187207221984863,3.0261030197143555,2.1827218532562256,2.0900447368621826,-0.9116582870483398
195,-7.950678825378418,4.1502790451049805,-3.48240065574646,-0.8607196807861328,-0.8264555931091309
196,4.58112096786499,2.9148306846618652,-1.087754249572754,0.11065006256103516,-2.1898348331451416
197,5.191197872161865,2.5176777839660645,0.42313194274902344,-1.4215607643127441,-0.04870033264160156
198,-3.127582550048828,3.0076780319213867,1.4416568279266357,0.8819031715393066,1.8560514450073242
200,6.24367094039917,-2.3705031871795654,-1.746730923652649,-1.713181495666504,0.23921966552734375
201,-3.1165623664855957,3.1983203887939453,0.5031759738922119,0.7408661842346191,2.174724578857422
202,2.4418091773986816,-1.8648810386657715,-0.740898847579956,1.3863186836242676,-0.2294933795928955
203,-7.295733451843262,3.7225003242492676,-1.280339241027832,-3.6172542572021484,-0.056803226470947266
204,-2.313626289367676,2.9813642501831055,1.7658956050872803,-1.8533496856689453,-0.011418819427490234
205,5.632119655609131,-2.606443166732788,0.3834104537963867,-1.2344012260437012,0.397721529006958
206,6.103696346282959,-2.5088491439819336,-0.2787966728210449,-0.7622246742248535,0.41372203826904297
207,1.4270405769348145,-1.1215349435806274,-0.49660956859588623,-0.6554360389709473,2.880093574523926
208,-6.454702854156494,3.837857723236084,-0.992302656173706,3.2828209400177,-1.3883999586105347
209,5.01655912399292,-0.6127320528030396,1.2872655391693115,0.1035923957824707,2.188964366912842
210,2.084171772003174,-1.296586513519287,-0.22881197929382324,-0.044173240661621094,3.0539188385009766
211,-2.686751365661621,-3.1686854362487793,2.7000138759613037,0.20151281356811523,0.5498862266540527
212,-2.3710813522338867,2.8680405616760254,1.8949785232543945,-0.2012939453125,3.1630921363830566
213,3.3538012504577637,-1.4759451150894165,2.318049907684326,0.42061853408813477,-0.750333309173584
214,1.7334346771240234,3.3551177978515625,-3.0137217044830322,0.5530519485473633,1.880197525024414
215,2.7223105430603027,-2.262256145477295,0.045445919036865234,0.12922191619873047,2.357175350189209
216,3.7507433891296387,-2.462991714477539,2.3885350227355957,0.527411937713623,-1.7343485355377197
217,2.576113224029541,3.6418566703796387,-4.138676643371582,3.7991671562194824,-2.848067283630371
218,-1.8759150505065918,-0.6907066106796265,-0.6474165916442871,1.2049856185913086,-1.9193519353866577
219,3.8657374382019043,2.3925628662109375,1.6085541248321533,-2.273733139038086,0.5318326950073242
220,6.0750250816345215,-2.386033773422241,-0.5982353687286377,0.5722541809082031,-1.0270190238952637
221,1.1807971000671387,-3.0612337589263916,0.46349644660949707,0.8123235702514648,-1.7054075002670288
222,-0.8001980781555176,2.7986536026000977,1.7121009826660156,-3.6007585525512695,-0.607454776763916
223,2.164344310760498,-0.3983968496322632,1.1046483516693115,-0.6629700660705566,3.5873494148254395
224,2.2593894004821777,-2.3627209663391113,0.5556862354278564,-0.42704057693481445,2.694080352783203
225,2.7853808403015137,3.228520393371582,-2.6285572052001953,-1.2761268615722656,-1.5760465860366821
226,4.702805995941162,-2.3489177227020264,0.8816232681274414,1.5221352577209473,-2.6624045372009277
227,7.174404621124268,2.3634495735168457,1.0668971538543701,-0.4801931381225586,-0.1801619529724121
228,-6.239709854125977,3.721579074859619,-1.3533039093017578,-1.5517568588256836,-1.3166882991790771
229,2.9867653846740723,-1.9796926975250244,-0.7382321357727051,1.093191146850586,-0.530895471572876
230,-5.987663745880127,3.676637649536133,-0.8289037346839905,-0.8714218139648438,-0.6917650699615479
231,2.9411396980285645,2.574666976928711,2.1195361614227295,-2.414921760559082,-0.9177427291870117
232,0.3614473342895508,-1.4476511478424072,-3.877497434616089,0.3083639144897461,-0.759239673614502
233,-4.762316703796387,-2.3997690677642822,-1.5822044610977173,1.03989839553833,-0.9292066097259521
234,5.040834903717041,2.5101428031921387,0.37308168411254883,-1.684492588043213,1.087386131286621
235,2.6935200691223145,3.011920928955078,-1.2758952379226685,1.3340373039245605,0.9417934417724609
236,2.36622953414917,2.715200901031494,0.6095943450927734,-0.9271268844604492,1.3449687957763672
237,-2.888460159301758,-1.2692608833312988,5.271335601806641,2.454916477203369,-2.1339893341064453
238,-4.535809516906738,3.386155605316162,-0.8156627416610718,-5.496843338012695,-1.1028783321380615
239,6.130334377288818,-2.4507317543029785,-0.7996745109558105,-2.0283350944519043,0.943901538848877
240,2.6141018867492676,2.9087839126586914,-1.0638682842254639,-0.7745928764343262,0.4723074436187744
241,-3.44919753074646,-1.305199384689331,-3.173463821411133,-0.49974679946899414,-1.8944878578186035
242,3.3650259971618652,2.384788990020752,3.6453959941864014,0.4063911437988281,-0.5486483573913574
243,-0.3790154457092285,3.3796749114990234,-1.1961877346038818,1.8289761543273926,-1.9206147193908691
244,0.7087244987487793,-2.1759190559387207,1.2998459339141846,0.22517681121826172,-1.2947275638580322
245,2.4987711906433105,-1.5322093963623047,-5.006863594055176,2.094900369644165,1.5938153266906738
246,1.4470634460449219,2.8011159896850586,0.8251879215240479,1.1562371253967285,2.287024974822998
247,0.8134336471557617,-3.2555291652679443,0.11346888542175293,0.03127241134643555,2.9392943382263184
248,-1.535693645477295,-2.5466983318328857,-2.3037917613983154,3.6692302227020264,0.49836158752441406
249,-1.1895017623901367,-2.6062209606170654,-1.4702922105789185,2.9804437160491943,-0.6130354404449463
250,2.6366934776306152,-2.484954833984375,1.4394092559814453,-0.7773933410644531,1.8235139846801758
251,2.4718098640441895,-0.3824664354324341,0.9262239933013916,-0.3121223449707031,2.044191360473633
252,4.812354564666748,2.5616259574890137,0.9831211566925049,-2.087344169616699,-1.644844651222229
253,1.671311855316162,-2.878117084503174,-2.326286792755127,0.276278018951416,2.164693832397461
254,0.4492831230163574,-1.728283405303955,-2.138169527053833,-2.183504104614258,-0.493729829788208
255,2.2907023429870605,-2.3384652137756348,2.594067096710205,1.4134421348571777,-2.2397279739379883
256,-2.1635913848876953,-1.4445691108703613,-2.775630235671997,0.38584136962890625,0.7473866939544678
257,0.6146364212036133,-2.211516857147217,0.774151086807251,1.0565924644470215,1.894500732421875
259,-1.1234345436096191,3.605465888977051,-3.3997843265533447,-4.109556198120117,-1.0207934379577637
260,5.128973484039307,2.8274402618408203,-1.3573616743087769,-0.4043149948120117,0.03620338439941406
261,2.4762120246887207,2.9929938316345215,-0.29349565505981445,-0.4725494384765625,-1.9567830562591553
262,-8.068754196166992,3.814948081970215,-1.7319316864013672,-1.5076947212219238,1.3069839477539062
263,3.304445743560791,3.276477336883545,-3.2454793453216553,1.2900896072387695,0.6827812194824219
264,2.9722657203674316,2.5252599716186523,1.4502639770507812,-1.3527402877807617,0.9535470008850098
265,-0.8661179542541504,3.615009307861328,-3.556546926498413,-3.8370132446289062,-2.2074546813964844
266,-7.304672718048096,3.6780552864074707,-0.7905219197273254,-2.745011329650879,1.1770644187927246
267,-4.4040021896362305,-0.3808048963546753,-2.4799067974090576,1.0891194343566895,2.455758571624756
268,4.970282077789307,-2.291538715362549,-0.41939252614974976,-0.3587217330932617,-1.0359296798706055
269,2.73160982131958,-2.261911153793335,0.6801071166992188,-1.3336691856384277,-1.1826188564300537
270,-0.021617889404296875,2.5599122047424316,3.3769242763519287,-1.0331339836120605,-0.34061336517333984
271,-1.515209674835205,3.8878374099731445,-5.020435333251953,1.918806791305542,0.14003682136535645
272,1.0317420959472656,-3.0739521980285645,-0.27345550060272217,-0.025137901306152344,2.0472731590270996
273,-1.927499771118164,2.987525463104248,1.9052891731262207,-1.220250129699707,0.3669915199279785
274,6.718029499053955,-2.575756072998047,0.4636026620864868,-0.43315601348876953,0.004605293273925781
276,1.79075288772583,2.809680461883545,1.460233211517334,-0.4106559753417969,-2.245115041732788
277,-7.50004243850708,-1.2327244281768799,-1.6080586910247803,-2.1933422088623047,0.015795469284057617
279,0.3148312568664551,-2.4695749282836914,-2.0318117141723633,3.883477210998535,-3.92116641998291
280,-0.8157048225402832,2.9981675148010254,0.638420820236206,3.8796887397766113,2.188131332397461
281,-3.666935920715332,3.2119646072387695,0.4931819438934326,1.5606880187988281,2.022576332092285
282,-4.006678581237793,-1.8232486248016357,0.7786803245544434,-2.7713117599487305,-0.5913801193237305
283,-2.9461934566497803,-1.1213135719299316,2.1261701583862305,-3.2838220596313477,-0.9580235481262207
284,4.955623149871826,-2.2790722846984863,-1.43154776096344,-2.4461708068847656,-0.05959892272949219
285,-0.26607656478881836,3.359529495239258,-2.3846654891967773,-2.669370651245117,-1.897754430770874
286,-4.972496032714844,3.650038719177246,-2.329874277114868,1.2541604042053223,1.2855005264282227
287,0.8229122161865234,-1.7919429540634155,-2.3256077766418457,0.4645085334777832,1.446791172027588
288,1.3866267204284668,-3.2874574661254883,1.3664190769195557,1.2769279479980469,0.287550687789917
289,3.4406723976135254,2.959381103515625,-0.13372802734375,1.045400619506836,-0.713465690612793
290,-4.998297691345215,-2.281371593475342,-2.087226390838623,-0.7973918914794922,-2.6288952827453613
291,-6.22989559173584,3.5623645782470703,-0.5112830400466919,-3.847322463989258,-0.06948494911193848
292,-4.400068283081055,-3.107973098754883,2.611511707305908,0.6407747268676758,2.806417465209961
293,-3.4271764755249023,-2.7361996173858643,0.2842559814453125,1.6307964324951172,-1.0753744840621948
294,1.913947582244873,3.226787567138672,-2.879408836364746,-2.0566916465759277,0.3457465171813965
295,-4.164502143859863,2.8842477798461914,2.861583948135376,-0.1443195343017578,2.771879196166992
296,1.9348235130310059,3.308824062347412,-2.6254143714904785,2.081561803817749,0.1948232650756836
297,3.617659091949463,3.019296646118164,-2.0404298305511475,0.10474586486816406,0.3576056957244873
298,2.562041759490967,-3.108997344970703,0.39303863048553467,2.674316167831421,-2.5645155906677246
300,-0.34996652603149414,3.1920228004455566,-0.6723346710205078,-0.680274486541748,-0.34969043731689453
301,0.21755743026733398,2.6451683044433594,2.849726915359497,-0.8253269195556641,0.836052656173706
